     -1.0937968726 a       407     0    17     1     7
     -0.2303951318 a       408     0    17     1     8
      0.0660337581 a       409     0    17     1     9
      0.0720033033 a       410     0    17     1    10
      0.1357393345 a       411     0    17     1    11
     -0.3054488968 a       412     0    17     1    12
      0.1583745841 a       413     0    17     1    13
      0.0714305812 a       414     0    17     1    14
     -0.1658773731 a       415     0    17     1    15
     -1.1565256765 a       416     0    17     1    16
      0.0719510138 a       417     0    17     1    17
      0.0464356577 a       418     0    17     1    18
     -0.8280558693 a       419     0    17     1    19
      1.0949040002 a       420     0    17     1    20
      0.6240964632 a       421     0    17     1    21
     -1.2486819288 a       422     0    17     1    22
      0.1135299011 a       423     0    17     1    23
      0.0320097730 a       424     0    17     1    24
     -0.3088788837 a       425     0    17     1    25
      0.1502584173 a       426     0    18     1     1
      1.5866225678 a       427     0    18     1     2
      0.2515075453 a       428     0    18     1     3
     -0.6546559812 a       429     0    18     1     4
      0.1039674147 a       430     0    18     1     5
      2.2294990065 a       431     0    18     1     6
     -0.3412159431 a       432     0    18     1     7
      0.7967926662 a       433     0    18     1     8
     -0.1070677930 a       434     0    18     1     9
     -0.2117773501 a       435     0    18     1    10
     -0.3849564075 a       436     0    18     1    11
      0.1847364230 a       437     0    18     1    12
      0.4269938844 a       438     0    18     1    13
     -1.2116932002 a       439     0    18     1    14
      0.1370906612 a       440     0    18     1    15
     -0.3631594981 a       441     0    18     1    16
      0.9754227903 a       442     0    18     1    17
      0.6788655997 a       443     0    18     1    18
      0.0913281832 a       444     0    18     1    19
     -0.3956884484 a       445     0    18     1    20
      0.3204266142 a       446     0    18     1    21
      0.9730769434 a       447     0    18     1    22
      0.8208430052 a       448     0    18     1    23
     -0.1183345872 a       449     0    18     1    24
      0.0714865029 a       450     0    18     1    25
     -0.0218803864 a       451     0    19     1     1
     -0.4706250782 a       452     0    19     1     2
      0.5859316392 a       453     0    19     1     3
      0.7489553067 a       454     0    19     1     4
     -0.1100933714 a       455     0    19     1     5
      0.8593985521 a       456     0    19     1     6
      0.3864657988 a       457     0    19     1     7
     -0.2244140329 a       458     0    19     1     8
     -0.1011606402 a       459     0    19     1     9
     -0.1900949404 a       460     0    19     1    10
      0.2218209633 a       461     0    19     1    11
      1.6907060943 a       462     0    19     1    12
     -0.0101249306 a       463     0    19     1    13
     -0.3065896912 a       464     0    19     1    14
     -0.4272789616 a       465     0    19     1    15
     -0.3679183267 a       466     0    19     1    16
      0.1877831730 a       467     0    19     1    17
     -0.6061949535 a       468     0    19     1    18
      0.3112174739 a       469     0    19     1    19
      0.6204085818 a       470     0    19     1    20
     -0.5675612056 a       471     0    19     1    21
      0.4686822448 a       472     0    19     1    22
     -0.8803490381 a       473     0    19     1    23
     -1.0128640104 a       474     0    19     1    24
     -0.5733042853 a       475     0    19     1    25
      0.4114578838 a       476     0    20     1     1
      1.8609561088 a       477     0    20     1     2
     -0.5199452641 a       478     0    20     1     3
      0.0723390565 a       479     0    20     1     4
     -0.2355994263 a       480     0    20     1     5
     -0.8288670045 a       481     0    20     1     6
      0.8799255269 a       482     0    20     1     7
     -0.3625445303 a       483     0    20     1     8
     -0.7269968429 a       484     0    20     1     9
      0.2344958098 a       485     0    20     1    10
     -0.8563899956 a       486     0    20     1    11
     -0.8627042092 a       487     0    20     1    12
     -0.7125502515 a       488     0    20     1    13
      0.0013486944 a       489     0    20     1    14
      0.6301530121 a       490     0    20     1    15
      0.2398910069 a       491     0    20     1    16
     -1.1951347373 a       492     0    20     1    17
      0.0348799245 a       493     0    20     1    18
     -0.2613267945 a       494     0    20     1    19
      0.8508404703 a       495     0    20     1    20
     -1.1450970677 a       496     0    20     1    21
     -0.7251177719 a       497     0    20     1    22
      0.3225821198 a       498     0    20     1    23
     -0.8461991933 a       499     0    20     1    24
     -0.2784962436 a       500     0    20     1    25
      0.7930379121 a       501     0    21     1     1
     -0.4574271138 a       502     0    21     1     2
     -1.3617758087 a       503     0    21     1     3
      1.5652776374 a       504     0    21     1     4
      0.6633278491 a       505     0    21     1     5
      1.6089585031 a       506     0    21     1     6
      0.3736691895 a       507     0    21     1     7
     -0.4492414438 a       508     0    21     1     8
     -0.3430010714 a       509     0    21     1     9
      0.6094984565 a       510     0    21     1    10
     -0.6376551527 a       511     0    21     1    11
      0.8186893419 a       512     0    21     1    12
      0.6127405705 a       513     0    21     1    13
     -1.0806024112 a       514     0    21     1    14
     -0.2059108850 a       515     0    21     1    15
     -1.5676561572 a       516     0    21     1    16
      0.3586914525 a       517     0    21     1    17
      0.2740541193 a       518     0    21     1    18
      0.5971536322 a       519     0    21     1    19
     -1.7622180786 a       520     0    21     1    20
      0.0452230377 a       521     0    21     1    21
      1.5989000590 a       522     0    21     1    22
      1.2634479876 a       523     0    21     1    23
      0.0886773269 a       524     0    21     1    24
      0.1183788791 a       525     0    21     1    25
      0.1277249160 a       526     0    22     1     1
      0.6468039307 a       527     0    22     1     2
      0.6632403109 a       528     0    22     1     3
      0.5503701497 a       529     0    22     1     4
     -0.9039091036 a       530     0    22     1     5
     -0.6440475945 a       531     0    22     1     6
     -1.0461619387 a       532     0    22     1     7
     -0.6069905542 a       533     0    22     1     8
      1.3551264768 a       534     0    22     1     9
      0.9591066460 a       535     0    22     1    10
      1.0990833764 a       536     0    22     1    11
      0.4873455725 a       537     0    22     1    12
      0.2683733473 a       538     0    22     1    13
      0.8263661777 a       539     0    22     1    14
      0.2049768607 a       540     0    22     1    15
      0.7716862143 a       541     0    22     1    16
     -0.7112872946 a       542     0    22     1    17
      0.1373422427 a       543     0    22     1    18
      0.5143165596 a       544     0    22     1    19
      1.1060689257 a       545     0    22     1    20
     -0.3557631145 a       546     0    22     1    21
      0.2153481679 a       547     0    22     1    22
     -0.7195068964 a       548     0    22     1    23
      0.1713212933 a       549     0    22     1    24
     -0.8208038212 a       550     0    22     1    25
     -1.1656271165 a       551     0    23     1     1
     -0.0820387507 a       552     0    23     1     2
      0.6815271511 a       553     0    23     1     3
     -0.6987197746 a       554     0    23     1     4
     -0.9930443432 a       555     0    23     1     5
     -2.0575649792 a       556     0    23     1     6
      0.3179100550 a       557     0    23     1     7
      0.4975463796 a       558     0    23     1     8
      0.0951331880 a       559     0    23     1     9
      0.2726322121 a       560     0    23     1    10
     -0.0252261922 a       561     0    23     1    11
     -0.1032760608 a       562     0    23     1    12
     -0.7774341565 a       563     0    23     1    13
      1.1693450670 a       564     0    23     1    14
      0.0780368686 a       565     0    23     1    15
     -0.3398948322 a       566     0    23     1    16
      0.2717755247 a       567     0    23     1    17
      0.0600270079 a       568     0    23     1    18
      0.8758632084 a       569     0    23     1    19
      1.2445675542 a       570     0    23     1    20
     -0.4672846951 a       571     0    23     1    21
     -0.4183978673 a       572     0    23     1    22
      0.8462775571 a       573     0    23     1    23
     -0.5674095058 a       574     0    23     1    24
     -0.8140181681 a       575     0    23     1    25
     -0.3699756511 a       576     0    24     1     1
     -0.5896043565 a       577     0    24     1     2
     -1.8621580601 a       578     0    24     1     3
     -0.3400079108 a       579     0    24     1     4
      0.3141770078 a       580     0    24     1     5
      0.2111666654 a       581     0    24     1     6
     -0.3233750291 a       582     0    24     1     7
     -1.3402093002 a       583     0    24     1     8
     -1.0488146492 a       584     0    24     1     9
      0.1813395390 a       585     0    24     1    10
     -0.2529585759 a       586     0    24     1    11
     -0.2559090601 a       587     0    24     1    12
      0.2401947643 a       588     0    24     1    13
      0.4115399132 a       589     0    24     1    14
      0.6719241231 a       590     0    24     1    15
     -0.1956272732 a       591     0    24     1    16
     -1.4837079637 a       592     0    24     1    17
     -0.7995405744 a       593     0    24     1    18
     -0.8664816589 a       594     0    24     1    19
