lag_ps,msd_seg1_A2,msd_seg2_A2,msd_seg3_A2,msd_seg4_A2,msd_seg5_A2
7.710000000000000853e+01,4.237990521863122240e+01,3.253782213030998349e+01,4.201164741730497809e+01,3.919938539402466660e+01,3.579715202651284756e+01
7.720000000000000284e+01,4.243441679459930072e+01,3.257824152500293735e+01,4.206588413124466541e+01,3.924916090755387899e+01,3.584298826609606436e+01
7.729999999999999716e+01,4.248910346889486789e+01,3.261842037284142037e+01,4.212065886701362416e+01,3.929885781330597183e+01,3.588906637131836419e+01
7.740000000000000568e+01,4.254401361221749767e+01,3.265868566273771734e+01,4.217569402254039090e+01,3.934835828667721813e+01,3.593508840619357159e+01
7.750000000000000000e+01,4.259883296833222488e+01,3.269934514612094745e+01,4.223050218465333216e+01,3.939765805909885188e+01,3.598121250518951086e+01
7.760000000000000853e+01,4.265311336850040647e+01,3.274011582457485758e+01,4.228528291790565419e+01,3.944649665108241976e+01,3.602693246485996781e+01
7.770000000000000284e+01,4.270756527686447868e+01,3.278067484947492716e+01,4.234041878671884973e+01,3.949498341383317523e+01,3.607260224074859423e+01
7.779999999999999716e+01,4.276252906428008771e+01,3.282097486961075816e+01,4.239560002606368272e+01,3.954324114566280457e+01,3.611848591267650477e+01
7.790000000000000568e+01,4.281751570443279320e+01,3.286106120969231625e+01,4.245058108413201126e+01,3.959102888957732347e+01,3.616454392186034994e+01
7.800000000000000000e+01,4.287211160691380485e+01,3.290143233123625066e+01,4.250523460387862684e+01,3.963873853872669173e+01,3.621037817876966614e+01
7.810000000000000853e+01,4.292634294244540882e+01,3.294250346576217225e+01,4.255981286365426541e+01,3.968673779853905614e+01,3.625625865154105298e+01
7.820000000000000284e+01,4.298053453841872340e+01,3.298383132451654376e+01,4.261466656988299206e+01,3.973500754086019526e+01,3.630237396594936428e+01
7.829999999999999716e+01,4.303524584066877878e+01,3.302519416802123686e+01,4.267006195496011145e+01,3.978355383393765266e+01,3.634903784143311611e+01
7.840000000000000568e+01,4.308981012844378711e+01,3.306595336730237022e+01,4.272530361478960970e+01,3.983163703794133426e+01,3.639584175846502490e+01
7.850000000000000000e+01,4.314435978725141041e+01,3.310614730149983842e+01,4.278045728097076505e+01,3.987907291252160746e+01,3.644235747164377415e+01
7.860000000000000853e+01,4.319913335858871051e+01,3.314621592091756241e+01,4.283538761387349325e+01,3.992667020684840651e+01,3.648887822328757835e+01
7.870000000000000284e+01,4.325375911790103345e+01,3.318670048122521621e+01,4.289054921128608555e+01,3.997468412738066235e+01,3.653538412010448866e+01
7.879999999999999716e+01,4.330821717091340162e+01,3.322705077331491452e+01,4.294596415603137274e+01,4.002293621689273095e+01,3.658188400735963342e+01
7.890000000000000568e+01,4.336281308072589979e+01,3.326707886186651564e+01,4.300095413358189944e+01,4.007114614573093547e+01,3.662812525831039778e+01
7.900000000000000000e+01,4.341811139678746656e+01,3.330692048247576764e+01,4.305553982886729614e+01,4.011962940401113542e+01,3.667425322310388225e+01
7.910000000000000853e+01,4.347330577347268132e+01,3.334697853702915182e+01,4.310982842924339309e+01,4.016786611877476787e+01,3.672044286117069589e+01
7.920000000000000284e+01,4.352817529204005353e+01,3.338723557327695346e+01,4.316449366039946511e+01,4.021562851457600374e+01,3.676684857266609185e+01
7.929999999999999716e+01,4.358309645333552851e+01,3.342712639978875444e+01,4.321983505444048035e+01,4.026273019668284547e+01,3.681341036789496712e+01
7.940000000000000568e+01,4.363827296256535959e+01,3.346685908955161892e+01,4.327576522758500488e+01,4.030957313742788273e+01,3.686004682825877410e+01
7.950000000000000000e+01,4.369343870679675490e+01,3.350687330514928419e+01,4.333169587216412566e+01,4.035665949839801669e+01,3.690660049854235325e+01
7.960000000000000853e+01,4.374810731699516708e+01,3.354724973253163967e+01,4.338746889207812529e+01,4.040385068998551787e+01,3.695287858938353054e+01
7.970000000000000284e+01,4.380243583705097876e+01,3.358741076464733055e+01,4.344309402724056923e+01,4.045101213090556058e+01,3.699836612457902874e+01
7.979999999999999716e+01,4.385673908007117916e+01,3.362757577243505125e+01,4.349850504215075375e+01,4.049809981912402179e+01,3.704345317889487177e+01
7.990000000000000568e+01,4.391104281591979941e+01,3.366763012944102940e+01,4.355404720194000845e+01,4.054507106440275521e+01,3.708853615422398775e+01
