lag_ps,msd_Na_seg1_A2,msd_Cl_seg1_A2,msd_Na_seg2_A2,msd_Cl_seg2_A2,msd_Na_seg3_A2,msd_Cl_seg3_A2,msd_Na_seg4_A2,msd_Cl_seg4_A2,msd_Na_seg5_A2,msd_Cl_seg5_A2
7.199999999999999734e-01,5.996005413677431006e-01,7.609585170358109663e-01,6.005601080371086864e-01,7.780824147025605653e-01,5.839231677422149769e-01,7.444220001512084073e-01,6.330340438775200473e-01,7.751404783085591443e-01,5.937326416659516326e-01,8.054732225225065267e-01
7.299999999999999822e-01,6.026627901755305938e-01,7.647290138005095050e-01,6.035366676620665949e-01,7.825119978956599498e-01,5.868785842609377523e-01,7.479262955967682647e-01,6.368901643178048744e-01,7.794028333911834361e-01,5.966465728253891321e-01,8.100170173771314985e-01
7.399999999999999911e-01,6.056871848292075811e-01,7.685035218906742793e-01,6.064350367910896766e-01,7.869571179413696882e-01,5.898018541236480505e-01,7.514371209080776826e-01,6.407490629049195086e-01,7.836578825837313689e-01,5.995592429701888104e-01,8.145519526888860273e-01
7.500000000000000000e-01,6.086713087312508597e-01,7.722850660875274498e-01,6.092660741881685826e-01,7.914125858936434943e-01,5.927024193598716684e-01,7.549541942255915128e-01,6.446203971707910041e-01,7.879050449464304329e-01,6.024734122388130109e-01,8.190770518617997986e-01
7.600000000000000089e-01,6.116131709816019502e-01,7.760768572874086058e-01,6.120396033081603182e-01,7.958711376477494159e-01,5.955862487748314615e-01,7.584758385987444562e-01,6.485120136884651165e-01,7.921437054731339522e-01,6.053892443189093919e-01,8.235928268553038833e-01
7.700000000000000178e-01,6.145128663932774016e-01,7.798823184982287549e-01,6.147622509008764391e-01,8.003233437436342301e-01,5.984558988315060724e-01,7.619991167918302999e-01,6.524287531096477633e-01,7.963726577832327402e-01,6.083057710820551911e-01,8.281008971275254371e-01
7.800000000000000266e-01,6.173745280643048172e-01,7.837046175896679179e-01,6.174358531734122080e-01,8.047589959900531831e-01,6.013108015909361947e-01,7.655211692145498237e-01,6.563706915344167392e-01,8.005897810383859614e-01,6.112220585121248551e-01,8.326031366302939496e-01
7.900000000000000355e-01,6.202064586439064442e-01,7.875460828281953818e-01,6.200575456011753195e-01,8.091683839290340075e-01,6.041477382792348472e-01,7.690402881836272408e-01,6.603315122286106398e-01,8.047915364446617259e-01,6.141370594621157197e-01,8.371008040805349992e-01
8.000000000000000444e-01,6.230205389656033876e-01,7.914080368266430687e-01,6.226214597042769583e-01,8.135428977405531059e-01,6.069612812748440556e-01,7.725560259221487813e-01,6.642989099361279459e-01,8.089731738833544350e-01,6.170497027267427548e-01,8.415936038612067405e-01
8.100000000000000533e-01,6.258304324705805666e-01,7.952908820445259153e-01,6.251209957264115546e-01,8.178755160329020946e-01,6.097450293487156614e-01,7.760683648486595976e-01,6.682575924589539973e-01,8.131292907965972372e-01,6.199598776949213352e-01,8.460794793543047199e-01
