lag_fs,acf_norm_mean,acf_norm_sem
1.650000000000000000e+02,3.936154400000000525e-02,3.480151561842673418e-03
1.655000000000000000e+02,3.421848799999999829e-02,2.930132442923697941e-03
1.660000000000000000e+02,3.003313600000000541e-02,2.472559457039608024e-03
1.665000000000000000e+02,2.707106199999999990e-02,2.257571635929632621e-03
1.670000000000000000e+02,2.542224799999999799e-02,2.330340285454894720e-03
1.675000000000000000e+02,2.500054400000000301e-02,2.569362182607970793e-03
1.680000000000000000e+02,2.556314600000000187e-02,2.819626110179503965e-03
1.685000000000000000e+02,2.674715199999999626e-02,2.995594096354510603e-03
1.690000000000000000e+02,2.811882800000000196e-02,3.087105479338858247e-03
1.695000000000000000e+02,2.923020600000000163e-02,3.140006494723537617e-03
1.700000000000000000e+02,2.967672599999999702e-02,3.227378602628764529e-03
1.705000000000000000e+02,2.914953999999999462e-02,3.405770678768610133e-03
1.710000000000000000e+02,2.747635200000000250e-02,3.675116887174339174e-03
1.715000000000000000e+02,2.464558200000000268e-02,3.976471136107239714e-03
1.720000000000000000e+02,2.081066999999999986e-02,4.223358292578312245e-03
1.725000000000000000e+02,1.627350600000000008e-02,4.333864745930126466e-03
1.730000000000000000e+02,1.144900400000000047e-02,4.249482236444341275e-03
1.735000000000000000e+02,6.815326000000000890e-03,3.944884040037932235e-03
1.740000000000000000e+02,2.856374000000000066e-03,3.435149286587992675e-03
1.745000000000000000e+02,4.113999999999918598e-06,2.787328631748685424e-03
1.750000000000000000e+02,-1.411979999999999963e-03,2.151196340151219008e-03
1.755000000000000000e+02,-1.202407999999999862e-03,1.809654354832436170e-03
1.760000000000000000e+02,6.618440000000000824e-04,2.002213325833688239e-03
1.765000000000000000e+02,4.047330000000000025e-03,2.532505394329892089e-03
1.770000000000000000e+02,8.674140000000000322e-03,3.087069718148587483e-03
1.775000000000000000e+02,1.414736799999999871e-02,3.498919427285229408e-03
1.780000000000000000e+02,2.000021599999999775e-02,3.703633539660207592e-03
1.785000000000000000e+02,2.574400399999999742e-02,3.702508151529986663e-03
1.790000000000000000e+02,3.091972600000000154e-02,3.552077046112034602e-03
1.795000000000000000e+02,3.514563999999999883e-02,3.358605995952784404e-03
1.800000000000000000e+02,3.815557600000000354e-02,3.255570031814091023e-03
1.805000000000000000e+02,3.982357799999999837e-02,3.339839312237042040e-03
1.810000000000000000e+02,4.017180799999999635e-02,3.601106452108017875e-03
1.815000000000000000e+02,3.936066200000000459e-02,3.935414232521653767e-03
1.820000000000000000e+02,3.766235999999999196e-02,4.219944015096645934e-03
1.825000000000000000e+02,3.542156000000000471e-02,4.361979300348637657e-03
1.830000000000000000e+02,3.300839399999999646e-02,4.312143697590096851e-03
1.835000000000000000e+02,3.077034400000000502e-02,4.064269023133926760e-03
1.840000000000000000e+02,2.898920999999999790e-02,3.652708936920652776e-03
1.845000000000000000e+02,2.784851200000000235e-02,3.149503385078987472e-03
1.850000000000000000e+02,2.741484800000000208e-02,2.659856106999775299e-03
1.855000000000000000e+02,2.763471599999999667e-02,2.303692726677322895e-03
1.860000000000000000e+02,2.834633599999999976e-02,2.155848516047915043e-03
1.865000000000000000e+02,2.930436200000000047e-02,2.175555210254154822e-03
1.870000000000000000e+02,3.021411400000000372e-02,2.244994380321697035e-03
1.875000000000000000e+02,3.077115000000000405e-02,2.274079435908077026e-03
1.880000000000000000e+02,3.070155000000000106e-02,2.248306511877328547e-03
1.885000000000000000e+02,2.979840000000000266e-02,2.228112906391864316e-03
1.890000000000000000e+02,2.795008400000000351e-02,2.315386084139317048e-03
1.895000000000000000e+02,2.515713199999999872e-02,2.574593229136206123e-03
